日期,总资产(元),累计收益率,每日收益率
2022-04-18,1171330.92,17.1331%,-0.4866%
2022-04-19,1188560.09,18.8560%,1.4709%
2022-04-20,1183744.96,18.3745%,-0.4051%
2022-04-21,1185731.96,18.5732%,0.1679%
2022-04-22,1181075.96,18.1076%,-0.3927%
2022-04-25,1179694.96,17.9695%,-0.1169%
2022-04-26,1174222.03,17.4222%,-0.4639%
2022-04-27,1164166.03,16.4166%,-0.8564%
2022-04-28,1179661.48,17.9661%,1.3310%
2022-04-29,1189532.93,18.9533%,0.8368%
2022-05-02,1193698.51,19.3699%,0.3502%
2022-05-03,1213261.73,21.3262%,1.6389%
2022-05-05,1203781.03,20.3781%,-0.7814%
2022-05-06,1213059.03,21.3059%,0.7707%
2022-05-09,1196460.65,19.6461%,-1.3683%
2022-05-10,1192789.65,19.2790%,-0.3068%
2022-05-11,1195939.65,19.5940%,0.2641%
2022-05-12,1220149.65,22.0150%,2.0243%
2022-05-13,1224484.65,22.4485%,0.3553%
2022-05-16,1236676.65,23.6677%,0.9957%
2022-05-17,1235493.65,23.5494%,-0.0957%
2022-05-18,1248149.58,24.8150%,1.0244%
2022-05-19,1246785.81,24.6786%,-0.1093%
2022-05-20,1245123.43,24.5123%,-0.1333%
2022-05-23,1236705.08,23.6705%,-0.6761%
2022-05-24,1228301.43,22.8301%,-0.6795%
2022-05-25,1220736.76,22.0737%,-0.6159%
2022-05-26,1236014.76,23.6015%,1.2515%
2022-05-27,1220741.76,22.0742%,-1.2357%
2022-05-30,1192589.25,19.2589%,-2.3062%
2022-05-31,1204036.41,20.4036%,0.9599%
2022-06-01,1207969.41,20.7969%,0.3267%
2022-06-02,1205290.41,20.5290%,-0.2218%
2022-06-06,1199547.76,19.9548%,-0.4765%
2022-06-07,1199344.36,19.9344%,-0.0170%
2022-06-08,1194697.41,19.4697%,-0.3875%
2022-06-09,1191329.67,19.1330%,-0.2819%
2022-06-10,1179778.54,17.9779%,-0.9696%
2022-06-13,1193627.54,19.3628%,1.1739%
2022-06-14,1185365.54,18.5366%,-0.6922%
2022-06-15,1185428.03,18.5428%,0.0053%
2022-06-16,1188575.03,18.8575%,0.2655%
2022-06-17,1181765.88,18.1766%,-0.5729%
2022-06-20,1175709.87,17.5710%,-0.5125%
2022-06-21,1177548.62,17.7549%,0.1564%
2022-06-22,1178377.56,17.8378%,0.0704%
2022-06-23,1177529.56,17.7530%,-0.0720%
2022-06-24,1180841.56,18.0842%,0.2813%
2022-06-27,1185070.90,18.5071%,0.3582%
2022-06-28,1186240.90,18.6241%,0.0987%
2022-06-29,1197082.90,19.7083%,0.9140%
2022-06-30,1199418.90,19.9419%,0.1951%
2022-07-01,1182758.90,18.2759%,-1.3890%
2022-07-04,1174880.22,17.4880%,-0.6661%
2022-07-05,1171312.22,17.1312%,-0.3037%
2022-07-06,1179008.89,17.9009%,0.6571%
2022-07-07,1179200.18,17.9200%,0.0162%
2022-07-08,1177718.18,17.7718%,-0.1257%
2022-07-11,1180805.18,18.0805%,0.2621%
2022-07-12,1172766.18,17.2766%,-0.6808%
2022-07-13,1173284.39,17.3284%,0.0442%
2022-07-14,1177694.39,17.7694%,0.3759%
2022-07-15,1178799.42,17.8799%,0.0938%
2022-07-18,1177615.42,17.7615%,-0.1004%
2022-07-19,1175964.42,17.5964%,-0.1402%
2022-07-20,1168978.45,16.8978%,-0.5941%
2022-07-21,1168855.45,16.8855%,-0.0105%
2022-07-22,1162873.91,16.2874%,-0.5117%
2022-07-25,1163167.88,16.3168%,0.0253%
2022-07-26,1159974.93,15.9975%,-0.2745%
2022-07-27,1166154.88,16.6155%,0.5328%
2022-07-28,1166506.25,16.6506%,0.0301%
2022-07-29,1162179.85,16.2180%,-0.3709%
2022-08-01,1166115.92,16.6116%,0.3387%
2022-08-02,1164860.92,16.4861%,-0.1076%
2022-08-03,1171496.82,17.1497%,0.5697%
2022-08-04,1165579.88,16.5580%,-0.5051%
2022-08-05,1155473.46,15.5473%,-0.8671%
2022-08-08,1157451.84,15.7452%,0.1712%
2022-08-09,1146901.84,14.6902%,-0.9115%
2022-08-10,1151254.96,15.1255%,0.3796%
2022-08-11,1154734.37,15.4734%,0.3022%
2022-08-12,1166301.90,16.6302%,1.0017%
2022-08-15,1166532.85,16.6533%,0.0198%
2022-08-16,1173337.74,17.3338%,0.5833%
2022-08-17,1172926.74,17.2927%,-0.0350%
2022-08-18,1170798.75,17.0799%,-0.1814%
2022-08-19,1169223.57,16.9224%,-0.1345%
2022-08-22,1175308.57,17.5309%,0.5204%
2022-08-23,1187137.57,18.7138%,1.0065%
2022-08-24,1191313.57,19.1314%,0.3518%
2022-08-25,1187809.32,18.7809%,-0.2942%
2022-08-26,1184432.36,18.4432%,-0.2843%
2022-08-29,1184956.36,18.4956%,0.0442%
2022-08-30,1183736.36,18.3736%,-0.1030%
2022-08-31,1181278.42,18.1278%,-0.2076%
2022-09-01,1175982.42,17.5982%,-0.4483%
2022-09-02,1171400.83,17.1401%,-0.3896%
2022-09-05,1172456.43,17.2456%,0.0901%
2022-09-06,1184895.77,18.4896%,1.0610%
2022-09-07,1174489.19,17.4489%,-0.8783%
2022-09-08,1177232.55,17.7233%,0.2336%
2022-09-09,1173741.86,17.3742%,-0.2965%
2022-09-13,1163726.62,16.3727%,-0.8533%
2022-09-14,1165616.84,16.5617%,0.1624%
2022-09-15,1162277.58,16.2278%,-0.2865%
2022-09-16,1173714.99,17.3715%,0.9841%
2022-09-19,1180201.99,18.0202%,0.5527%
2022-09-20,1175927.99,17.5928%,-0.3621%
2022-09-21,1176918.41,17.6918%,0.0842%
2022-09-22,1177954.84,17.7955%,0.0881%
2022-09-23,1175829.00,17.5829%,-0.1805%
2022-09-26,1167044.45,16.7044%,-0.7471%
2022-09-27,1156506.45,15.6506%,-0.9030%
2022-09-28,1150685.53,15.0686%,-0.5033%
2022-09-29,1145705.82,14.5706%,-0.4328%
2022-09-30,1150882.64,15.0883%,0.4518%
2022-10-03,1157892.64,15.7893%,0.6091%
2022-10-04,1162797.64,16.2798%,0.4236%
2022-10-05,1168004.64,16.8005%,0.4478%
2022-10-06,1173488.70,17.3489%,0.4695%
2022-10-10,1177861.96,17.7862%,0.3727%
2022-10-11,1172997.96,17.2998%,-0.4130%
2022-10-12,1171815.86,17.1816%,-0.1008%
2022-10-13,1173007.15,17.3007%,0.1017%
2022-10-14,1178677.15,17.8677%,0.4834%
2022-10-17,1176060.15,17.6060%,-0.2220%
2022-10-18,1179790.15,17.9790%,0.3172%
2022-10-19,1192770.15,19.2770%,1.1002%
2022-10-20,1201728.15,20.1728%,0.7510%
2022-10-21,1195497.11,19.5497%,-0.5185%
2022-10-24,1200330.63,20.0331%,0.4043%
2022-10-25,1205786.67,20.5787%,0.4545%
2022-10-26,1218553.76,21.8554%,1.0588%
2022-10-27,1217142.75,21.7143%,-0.1158%
2022-10-28,1214438.75,21.4439%,-0.2222%
2022-10-31,1222898.73,22.2899%,0.6966%
2022-11-01,1224938.83,22.4939%,0.1668%
2022-11-02,1207040.83,20.7041%,-1.4611%
2022-11-03,1200273.52,20.0274%,-0.5607%
2022-11-04,1200018.12,20.0018%,-0.0213%
2022-11-07,1191963.12,19.1963%,-0.6712%
2022-11-08,1194534.30,19.4534%,0.2157%
2022-11-09,1190959.30,19.0959%,-0.2993%
2022-11-10,1195258.30,19.5258%,0.3610%
2022-11-11,1193960.30,19.3960%,-0.1086%
2022-11-14,1189510.30,18.9510%,-0.3727%
2022-11-15,1187270.05,18.7270%,-0.1883%
2022-11-16,1184888.21,18.4888%,-0.2006%
2022-11-17,1180019.89,18.0020%,-0.4109%
2022-11-18,1187954.02,18.7954%,0.6724%
2022-11-21,1192415.02,19.2415%,0.3755%
2022-11-22,1181000.02,18.1000%,-0.9573%
2022-11-23,1184821.02,18.4821%,0.3235%
2022-11-24,1175839.24,17.5839%,-0.7581%
2022-11-25,1165347.86,16.5348%,-0.8922%
2022-11-28,1167969.70,16.7970%,0.2250%
2022-11-29,1167486.00,16.7486%,-0.0414%
2022-11-30,1166193.48,16.6193%,-0.1107%
2022-12-01,1163737.96,16.3738%,-0.2106%
2022-12-02,1165403.79,16.5404%,0.1431%
2022-12-05,1157513.65,15.7514%,-0.6770%
2022-12-06,1157105.56,15.7106%,-0.0353%
2022-12-07,1160487.34,16.0487%,0.2923%
2022-12-08,1151367.15,15.1367%,-0.7859%
2022-12-09,1151345.91,15.1346%,-0.0018%
2022-12-12,1148585.00,14.8585%,-0.2398%
2022-12-13,1150508.76,15.0509%,0.1675%
2022-12-14,1149096.27,14.9096%,-0.1228%
2022-12-15,1151266.97,15.1267%,0.1889%
2022-12-16,1136785.97,13.6786%,-1.2578%
2022-12-19,1132789.51,13.2790%,-0.3516%
2022-12-20,1134297.67,13.4298%,0.1331%
2022-12-21,1127771.02,12.7771%,-0.5754%
2022-12-22,1122411.90,12.2412%,-0.4752%
2022-12-23,1120813.90,12.0814%,-0.1424%
2022-12-26,1119304.13,11.9304%,-0.1347%
2022-12-27,1127139.16,12.7139%,0.7000%
2022-12-28,1126526.65,12.6527%,-0.0543%
2022-12-29,1124311.65,12.4312%,-0.1966%
2022-12-30,1118559.65,11.8560%,-0.5116%
2023-01-02,1108735.36,10.8735%,-0.8783%
2023-01-03,1109299.90,10.9300%,0.0509%
2023-01-04,1098961.34,9.8961%,-0.9320%
2023-01-05,1097622.57,9.7623%,-0.1218%
2023-01-06,1093325.57,9.3326%,-0.3915%
2023-01-09,1093693.49,9.3693%,0.0337%
2023-01-10,1093717.35,9.3717%,0.0022%
2023-01-11,1092198.35,9.2198%,-0.1389%
2023-01-12,1090710.90,9.0711%,-0.1362%
2023-01-13,1085889.32,8.5889%,-0.4421%
2023-01-16,1080387.32,8.0387%,-0.5067%
2023-01-17,1084545.32,8.4545%,0.3849%
2023-01-18,1083075.32,8.3075%,-0.1355%
2023-01-19,1085211.64,8.5212%,0.1972%
2023-01-20,1084127.35,8.4127%,-0.0999%
2023-01-23,1087615.35,8.7615%,0.3217%
2023-01-24,1088295.30,8.8295%,0.0625%
2023-01-25,1077300.67,7.7301%,-1.0103%
2023-01-26,1073096.64,7.3097%,-0.3902%
2023-01-30,1074202.64,7.4203%,0.1031%
2023-01-31,1068204.83,6.8205%,-0.5583%
2023-02-01,1065140.60,6.5141%,-0.2869%
2023-02-02,1067563.48,6.7563%,0.2275%
2023-02-03,1061269.03,6.1269%,-0.5896%
2023-02-06,1056397.64,5.6398%,-0.4590%
2023-02-07,1056410.13,5.6410%,0.0012%
2023-02-08,1057164.98,5.7165%,0.0715%
2023-02-09,1055752.45,5.5752%,-0.1336%
2023-02-10,1059236.57,5.9237%,0.3300%
2023-02-13,1054919.95,5.4920%,-0.4075%
2023-02-14,1061900.65,6.1901%,0.6617%
2023-02-15,1073539.65,7.3540%,1.0961%
2023-02-16,1076728.65,7.6729%,0.2971%
2023-02-17,1075612.83,7.5613%,-0.1036%
2023-02-20,1066904.59,6.6905%,-0.8096%
2023-02-21,1067048.59,6.7049%,0.0135%
2023-02-22,1064548.46,6.4548%,-0.2343%
2023-02-23,1059081.75,5.9082%,-0.5135%
2023-02-24,1052002.62,5.2003%,-0.6684%
2023-02-27,1055912.78,5.5913%,0.3717%
2023-02-28,1057944.99,5.7945%,0.1925%
2023-03-01,1056758.79,5.6759%,-0.1121%
2023-03-02,1060728.51,6.0729%,0.3757%
2023-03-03,1061269.51,6.1270%,0.0510%
2023-03-06,1067703.58,6.7704%,0.6063%
2023-03-07,1059909.82,5.9910%,-0.7300%
2023-03-08,1043519.39,4.3519%,-1.5464%
2023-03-09,1054501.27,5.4501%,1.0524%
2023-03-10,1056681.11,5.6681%,0.2067%
2023-03-13,1063553.11,6.3553%,0.6503%
2023-03-14,1062328.09,6.2328%,-0.1152%
2023-03-15,1069484.82,6.9485%,0.6737%
2023-03-16,1070177.97,7.0178%,0.0648%
2023-03-17,1067722.97,6.7723%,-0.2294%
2023-03-20,1075084.48,7.5084%,0.6895%
2023-03-21,1082281.48,8.2281%,0.6694%
2023-03-22,1073329.48,7.3329%,-0.8271%
2023-03-23,1067024.48,6.7024%,-0.5874%
2023-03-24,1068702.72,6.8703%,0.1573%
2023-03-27,1070440.79,7.0441%,0.1626%
2023-03-28,1069431.79,6.9432%,-0.0943%
2023-03-29,1070492.56,7.0493%,0.0992%
2023-03-30,1074301.56,7.4302%,0.3558%
2023-03-31,1071247.54,7.1248%,-0.2843%
2023-04-03,1069859.31,6.9859%,-0.1296%
2023-04-04,1066088.78,6.6089%,-0.3524%
2023-04-06,1060500.02,6.0500%,-0.5242%
2023-04-07,1058556.02,5.8556%,-0.1833%
2023-04-10,1059967.59,5.9968%,0.1333%
2023-04-11,1060312.21,6.0312%,0.0325%
2023-04-12,1056709.61,5.6710%,-0.3398%
2023-04-13,1056309.61,5.6310%,-0.0379%
2023-04-14,1055972.84,5.5973%,-0.0319%
2023-04-17,1059808.89,5.9809%,0.3633%
2023-04-18,1059468.89,5.9469%,-0.0321%
2023-04-19,1059141.27,5.9141%,-0.0309%
2023-04-20,1054739.10,5.4739%,-0.4156%
2023-04-21,1065357.36,6.5357%,1.0067%
2023-04-24,1066993.56,6.6994%,0.1536%
2023-04-25,1063931.95,6.3932%,-0.2869%
2023-04-26,1074298.16,7.4298%,0.9743%
2023-04-27,1073031.33,7.3031%,-0.1179%
2023-04-28,1068178.33,6.8178%,-0.4523%
2023-05-01,1069498.33,6.9498%,0.1236%
2023-05-02,1059191.33,5.9191%,-0.9637%
2023-05-04,1066913.62,6.6914%,0.7291%
2023-05-05,1065949.41,6.5949%,-0.0904%
2023-05-08,1060117.41,6.0117%,-0.5471%
2023-05-09,1049669.41,4.9669%,-0.9856%
2023-05-10,1042588.09,4.2588%,-0.6746%
2023-05-11,1038422.09,3.8422%,-0.3996%
2023-05-12,1031947.09,3.1947%,-0.6235%
2023-05-15,1025568.64,2.5569%,-0.6181%
2023-05-16,1018761.07,1.8761%,-0.6638%
2023-05-17,1018725.50,1.8725%,-0.0035%
2023-05-18,1018518.10,1.8518%,-0.0204%
2023-05-19,1015507.12,1.5507%,-0.2956%
2023-05-22,1014853.34,1.4853%,-0.0644%
2023-05-23,1014554.67,1.4555%,-0.0294%
2023-05-24,1017853.52,1.7854%,0.3252%
2023-05-25,1019304.72,1.9305%,0.1426%
2023-05-26,1021958.80,2.1959%,0.2604%
2023-05-29,1015403.41,1.5403%,-0.6415%
2023-05-30,1018598.64,1.8599%,0.3147%
2023-05-31,1020173.29,2.0173%,0.1546%
2023-06-01,1015298.26,1.5298%,-0.4779%
2023-06-02,1013863.84,1.3864%,-0.1413%
2023-06-05,1010932.10,1.0932%,-0.2892%
2023-06-06,1011097.60,1.1098%,0.0164%
2023-06-07,1004274.48,0.4274%,-0.6748%
2023-06-08,1002198.49,0.2198%,-0.2067%
2023-06-09,1002354.27,0.2354%,0.0155%
2023-06-12,1005381.68,0.5382%,0.3020%
2023-06-13,1012085.68,1.2086%,0.6668%
2023-06-14,1010382.51,1.0383%,-0.1683%
2023-06-15,1009060.51,0.9061%,-0.1308%
2023-06-16,1016723.51,1.6724%,0.7594%
2023-06-19,1017313.51,1.7314%,0.0580%
2023-06-20,1024085.51,2.4086%,0.6657%
2023-06-21,1024070.51,2.4071%,-0.0015%
2023-06-23,1028415.51,2.8416%,0.4243%
2023-06-26,1022558.20,2.2558%,-0.5695%
2023-06-27,1031103.20,3.1103%,0.8356%
2023-06-28,1026564.43,2.6564%,-0.4402%
2023-06-29,1015394.43,1.5394%,-1.0881%
2023-06-30,1012452.53,1.2453%,-0.2897%
2023-07-03,1020687.25,2.0687%,0.8133%
2023-07-04,1017552.25,1.7552%,-0.3071%
2023-07-05,1024873.94,2.4874%,0.7195%
2023-07-06,1030232.56,3.0233%,0.5229%
2023-07-07,1026684.17,2.6684%,-0.3444%
2023-07-10,1019119.17,1.9119%,-0.7368%
2023-07-11,1022315.45,2.2315%,0.3136%
2023-07-12,1020702.93,2.0703%,-0.1577%
2023-07-13,1022449.31,2.2449%,0.1711%
2023-07-14,1024272.39,2.4272%,0.1783%
2023-07-17,1017799.39,1.7799%,-0.6320%
2023-07-18,1020504.22,2.0504%,0.2658%
2023-07-19,1023326.34,2.3326%,0.2765%
2023-07-20,1020269.38,2.0269%,-0.2987%
2023-07-21,1020441.59,2.0442%,0.0169%
2023-07-24,1017704.19,1.7704%,-0.2683%
2023-07-25,1019987.39,1.9987%,0.2243%
2023-07-26,1025963.39,2.5963%,0.5859%
2023-07-27,1029380.05,2.9380%,0.3330%
2023-07-28,1029065.72,2.9066%,-0.0305%
2023-07-31,1031584.72,3.1585%,0.2448%
2023-08-01,1032994.27,3.2994%,0.1366%
2023-08-02,1029704.15,2.9704%,-0.3185%
2023-08-03,1031352.15,3.1352%,0.1600%
2023-08-04,1023269.15,2.3269%,-0.7837%
2023-08-07,1021952.64,2.1953%,-0.1287%
2023-08-08,1020556.64,2.0557%,-0.1366%
2023-08-09,1020459.80,2.0460%,-0.0095%
2023-08-10,1023147.00,2.3147%,0.2633%
2023-08-11,1026256.29,2.6256%,0.3039%
2023-08-14,1022844.55,2.2845%,-0.3324%
2023-08-15,1021375.51,2.1376%,-0.1436%
2023-08-16,1015709.61,1.5710%,-0.5547%
2023-08-17,1016228.65,1.6229%,0.0511%
2023-08-18,1008662.65,0.8663%,-0.7445%
2023-08-21,1006516.65,0.6517%,-0.2128%
2023-08-22,1000725.92,0.0726%,-0.5753%
2023-08-23,1002855.00,0.2855%,0.2128%
2023-08-24,994263.71,-0.5736%,-0.8567%
2023-08-25,989950.13,-1.0050%,-0.4338%
2023-08-28,988247.13,-1.1753%,-0.1720%
2023-08-29,989429.53,-1.0570%,0.1196%
2023-08-30,989898.53,-1.0101%,0.0474%
2023-08-31,987030.12,-1.2970%,-0.2898%
2023-09-01,982878.25,-1.7122%,-0.4206%
2023-09-04,980635.62,-1.9364%,-0.2282%
2023-09-05,976071.70,-2.3928%,-0.4654%
2023-09-06,982499.70,-1.7500%,0.6586%
2023-09-07,980722.70,-1.9277%,-0.1809%
2023-09-08,976564.12,-2.3436%,-0.4240%
2023-09-11,981792.30,-1.8208%,0.5354%
2023-09-12,978196.56,-2.1803%,-0.3662%
2023-09-13,972617.24,-2.7383%,-0.5704%
2023-09-14,967394.82,-3.2605%,-0.5369%
2023-09-15,971799.82,-2.8200%,0.4553%
2023-09-18,967212.82,-3.2787%,-0.4720%
2023-09-19,968554.29,-3.1446%,0.1387%
2023-09-20,967817.02,-3.2183%,-0.0761%
2023-09-21,966331.60,-3.3668%,-0.1535%
2023-09-22,964067.60,-3.5932%,-0.2343%
2023-09-25,963134.97,-3.6865%,-0.0967%
2023-09-26,967710.54,-3.2289%,0.4751%
2023-09-27,972466.58,-2.7533%,0.4915%
2023-09-28,978585.29,-2.1415%,0.6292%
2023-10-02,977980.24,-2.2020%,-0.0618%
2023-10-03,980388.49,-1.9612%,0.2462%
2023-10-04,965645.91,-3.4354%,-1.5037%
2023-10-05,965907.33,-3.4093%,0.0271%
2023-10-09,975970.33,-2.4030%,1.0418%
2023-10-10,977479.33,-2.2521%,0.1546%
2023-10-11,974335.53,-2.5664%,-0.3216%
2023-10-12,970196.76,-2.9803%,-0.4248%
2023-10-13,969952.28,-3.0048%,-0.0252%
2023-10-16,963619.28,-3.6381%,-0.6529%
2023-10-17,960862.73,-3.9137%,-0.2861%
2023-10-18,959190.73,-4.0809%,-0.1740%
2023-10-19,963171.06,-3.6829%,0.4150%
2023-10-20,963192.09,-3.6808%,0.0022%
2023-10-23,961788.09,-3.8212%,-0.1458%
2023-10-24,961044.09,-3.8956%,-0.0774%
2023-10-25,967540.09,-3.2460%,0.6759%
2023-10-26,962581.09,-3.7419%,-0.5125%
2023-10-27,968025.37,-3.1975%,0.5656%
2023-10-30,954691.69,-4.5308%,-1.3774%
2023-10-31,952209.53,-4.7790%,-0.2600%
2023-11-01,952426.53,-4.7573%,0.0228%
2023-11-02,949341.75,-5.0658%,-0.3239%
2023-11-03,945662.75,-5.4337%,-0.3875%
2023-11-06,942906.28,-5.7094%,-0.2915%
2023-11-07,940973.64,-5.9026%,-0.2050%
2023-11-08,935802.64,-6.4197%,-0.5495%
2023-11-09,937169.09,-6.2831%,0.1460%
2023-11-10,939423.49,-6.0577%,0.2406%
2023-11-13,934339.86,-6.5660%,-0.5411%
2023-11-14,935379.86,-6.4620%,0.1113%
2023-11-15,935419.86,-6.4580%,0.0043%
2023-11-16,934115.86,-6.5884%,-0.1394%
2023-11-17,934915.86,-6.5084%,0.0856%
2023-11-20,935530.90,-6.4469%,0.0658%
2023-11-21,939707.90,-6.0292%,0.4465%
2023-11-22,931960.60,-6.8039%,-0.8244%
2023-11-23,936488.35,-6.3512%,0.4858%
2023-11-24,938897.26,-6.1103%,0.2572%
2023-11-27,938004.28,-6.1996%,-0.0951%
2023-11-28,945016.28,-5.4984%,0.7475%
2023-11-29,940217.07,-5.9783%,-0.5078%
2023-11-30,939976.07,-6.0024%,-0.0256%
2023-12-01,943516.25,-5.6484%,0.3766%
2023-12-04,940654.03,-5.9346%,-0.3034%
2023-12-05,943242.43,-5.6758%,0.2752%
2023-12-06,940165.75,-5.9834%,-0.3262%
2023-12-07,943224.38,-5.6776%,0.3253%
2023-12-08,944931.38,-5.5069%,0.1810%
2023-12-11,939437.00,-6.0563%,-0.5815%
2023-12-12,941502.28,-5.8498%,0.2198%
2023-12-13,950688.28,-4.9312%,0.9757%
2023-12-14,953795.35,-4.6205%,0.3268%
2023-12-15,959911.35,-4.0089%,0.6412%
2023-12-18,955671.35,-4.4329%,-0.4417%
2023-12-19,954137.35,-4.5863%,-0.1605%
2023-12-20,951201.35,-4.8799%,-0.3077%
2023-12-21,954557.35,-4.5443%,0.3528%
2023-12-22,958774.35,-4.1226%,0.4418%
2023-12-25,961588.35,-3.8412%,0.2935%
2023-12-26,968942.35,-3.1058%,0.7648%
2023-12-27,961710.35,-3.8290%,-0.7464%
2023-12-28,954805.35,-4.5195%,-0.7180%
2023-12-29,957788.35,-4.2212%,0.3124%
2024-01-01,959596.10,-4.0404%,0.1887%
2024-01-02,955165.65,-4.4834%,-0.4617%
2024-01-03,943182.80,-5.6817%,-1.2545%
2024-01-04,949781.93,-5.0218%,0.6997%
2024-01-05,935115.48,-6.4885%,-1.5442%
2024-01-08,929725.48,-7.0275%,-0.5764%
2024-01-09,926452.82,-7.3547%,-0.3520%
2024-01-10,929227.53,-7.0772%,0.2995%
2024-01-11,926586.41,-7.3414%,-0.2842%
2024-01-12,934020.02,-6.5980%,0.8023%
2024-01-15,933582.18,-6.6418%,-0.0469%
2024-01-16,933463.94,-6.6536%,-0.0127%
2024-01-17,937098.21,-6.2902%,0.3893%
2024-01-18,934006.90,-6.5993%,-0.3299%
2024-01-19,930919.97,-6.9080%,-0.3305%
2024-01-22,932926.97,-6.7073%,0.2156%
2024-01-23,935173.79,-6.4826%,0.2408%
2024-01-24,934164.72,-6.5835%,-0.1079%
2024-01-25,933942.29,-6.6058%,-0.0238%
2024-01-26,938188.29,-6.1812%,0.4546%
2024-01-29,941950.29,-5.8050%,0.4010%
2024-01-30,942174.29,-5.7826%,0.0238%
2024-01-31,938963.29,-6.1037%,-0.3408%
2024-02-01,950278.78,-4.9721%,1.2051%
2024-02-02,960716.65,-3.9283%,1.0984%
2024-02-05,954706.65,-4.5293%,-0.6256%
2024-02-06,954034.65,-4.5965%,-0.0704%
2024-02-07,955958.65,-4.4041%,0.2017%
2024-02-08,954460.65,-4.5539%,-0.1567%
2024-02-09,955498.65,-4.4501%,0.1088%
2024-02-12,945910.87,-5.4089%,-1.0034%
2024-02-13,947388.24,-5.2612%,0.1562%
2024-02-14,955528.86,-4.4471%,0.8593%
2024-02-15,955940.86,-4.4059%,0.0431%
2024-02-19,953521.60,-4.6478%,-0.2531%
2024-02-20,948824.12,-5.1176%,-0.4926%
2024-02-21,952700.12,-4.7300%,0.4085%
2024-02-22,954192.12,-4.5808%,0.1566%
2024-02-23,947767.12,-5.2233%,-0.6733%
2024-02-26,947390.12,-5.2610%,-0.0398%
